URL,关闭时间,创建时间,创建者,序号,更新时间,标签,标签数,标题,正文长度,正文预览,状态,类型,编号,获取时间,评论数,页码
https://github.com/microsoft/vscode/pull/284298,,2025-12-18T18:36:07Z,Copilot,256,2026-01-20T10:13:37Z,,0,Fix garbled text in PowerShell terminal on Windows 10 by disabling OSC 633;E sequence,6635,"## Description

On Windows 10, the OSC 633;E escape sequence causes a rendering race condition where...",open,Issue,284298,2026-02-04T11:35:02.282833,0,3
https://github.com/microsoft/vscode/pull/284231,,2025-12-18T10:50:18Z,dmitrivMS,257,2026-01-20T10:13:38Z,,0,Persist and restore chat session and opened editors in git stash,0,,open,Issue,284231,2026-02-04T11:35:02.282837,0,3
https://github.com/microsoft/vscode/pull/284209,,2025-12-18T08:47:00Z,RedCMD,258,2026-01-20T10:13:37Z,,0,Recognize `.git/info/exclude` ignore file,574,"fixes #131233
* #131233

simply just adds a `filenamePatterns` and `firstLine` match to the `git-...",open,Issue,284209,2026-02-04T11:35:02.282840,0,3
https://github.com/microsoft/vscode/pull/284139,,2025-12-17T21:07:59Z,Rushali-Sarkar,259,2026-01-20T10:13:37Z,,0,[BUG FIX] Inconsistency in how Git Repositories were disposed when wo…,4327,"Closes #108757

### Problem Description

When working in a multi-root workspace containing multi...",open,Issue,284139,2026-02-04T11:35:02.282844,0,3
https://github.com/microsoft/vscode/pull/284112,,2025-12-17T17:59:53Z,jruales,260,2026-01-20T10:13:38Z,,0,Make recursive search for AGENTS.md files case-insensitive,351,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,284112,2026-02-04T11:35:02.282847,0,3
https://github.com/microsoft/vscode/pull/284034,,2025-12-17T11:28:48Z,hediet,261,2026-01-26T19:44:47Z,,0,Eagerly creates the inline edit view.,43,(see microsoft/vscode-internalbacklog#6345)...,open,Issue,284034,2026-02-04T11:35:02.282850,0,3
https://github.com/microsoft/vscode/pull/284033,,2025-12-17T11:28:17Z,Copilot,262,2026-01-20T10:13:38Z,,0,Apply portsAttributes to environment tunnels from appPort,3808,Ports forwarded via `appPort` in devcontainer.json were not applying `portsAttributes` configuration...,open,Issue,284033,2026-02-04T11:35:02.282854,0,3
https://github.com/microsoft/vscode/pull/283973,,2025-12-17T03:31:39Z,Copilot,263,2026-01-20T10:13:38Z,,0,Scroll by page height when list items span multiple pages,2203,"When a list item is taller than the viewport (e.g., long chat responses), `list.focusPageUp/Down` no...",open,Issue,283973,2026-02-04T11:35:02.282858,0,3
https://github.com/microsoft/vscode/pull/283843,,2025-12-16T15:53:36Z,Copilot,264,2026-01-20T10:13:38Z,,0,Add policy control for extensions.autoUpdate setting,2303,"Enables enterprise group policy management of the `extensions.autoUpdate` setting, allowing IT admin...",open,Issue,283843,2026-02-04T11:35:02.282861,0,3
https://github.com/microsoft/vscode/pull/283599,,2025-12-15T14:54:46Z,Copilot,265,2026-01-20T10:13:37Z,,0,Fix ContextView absolute positioning when container lacks position: relative,4941,"Hover tooltips (e.g., Copy button in diagnostic hovers) were positioned incorrectly when the contain...",open,Issue,283599,2026-02-04T11:35:02.282864,0,3
https://github.com/microsoft/vscode/pull/283450,,2025-12-14T15:56:24Z,SimonSiefke,266,2026-01-20T10:13:38Z,triage-needed,1,fix: memory leak in MainThreadWorkspace,1468,"Fixes a memory leak in MainThreadWorkspace. 


### Details

When a provider is registered, it i...",open,Issue,283450,2026-02-04T11:35:02.282868,0,3
https://github.com/microsoft/vscode/pull/283441,,2025-12-14T13:02:39Z,remcohaszing,267,2026-01-20T10:13:38Z,,0,Add automatic dark mode to the Monaco playground,149,"This makes the playground more accessible for me due to my eye condition.

This also adds some add...",open,Issue,283441,2026-02-04T11:35:02.282872,0,3
https://github.com/microsoft/vscode/pull/283439,,2025-12-14T12:19:51Z,remcohaszing,268,2026-01-20T10:13:38Z,,0,Add vite-plugin-devtools-json to Monaco playground,212,This plugin adds better Chrome DevTools support by generating `devtools.json` in development. It’s d...,open,Issue,283439,2026-02-04T11:35:02.282875,0,3
https://github.com/microsoft/vscode/pull/283432,,2025-12-14T11:07:22Z,remcohaszing,269,2026-01-20T10:13:38Z,,0,Enable npm scripts,263,Due to recent attacks on the JavaScript ecosystem I decided to add `ignore-scripts=true` to `~/.npmr...,open,Issue,283432,2026-02-04T11:35:02.282879,0,3
https://github.com/microsoft/vscode/pull/283366,,2025-12-13T18:53:16Z,SalerSimo,270,2026-01-20T10:13:38Z,,0,"Add ""Collapse All"" action to SCM graph history view",362,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,283366,2026-02-04T11:35:02.282882,0,3
https://github.com/microsoft/vscode/pull/283362,,2025-12-13T18:28:46Z,SalerSimo,271,2026-01-20T10:13:38Z,,0,Add view commands to SCM repository,458,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,283362,2026-02-04T11:35:02.282885,0,3
https://github.com/microsoft/vscode/pull/283321,,2025-12-13T11:56:57Z,SalerSimo,272,2026-01-20T10:13:38Z,,0,Make parameter hints widget resizable,573,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,283321,2026-02-04T11:35:02.282889,0,3
https://github.com/microsoft/vscode/pull/283251,,2025-12-13T02:57:21Z,kurtismash,273,2026-01-20T10:13:38Z,,0,Clarify behaviour of http.proxySupport and http.useLocalProxyConfiguration settings,669,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,283251,2026-02-04T11:35:02.282892,0,3
https://github.com/microsoft/vscode/pull/283178,,2025-12-12T21:58:01Z,skbtwiz,274,2026-02-02T19:20:56Z,,0,Terminal: allow PowerShell 7.4+ constrained language audit mode to work with shell integrations,2576,"# Fixes https://github.com/microsoft/vscode/issues/283151

## Description
PowerShell 7.4 introduc...",open,Issue,283178,2026-02-04T11:35:02.282896,0,3
https://github.com/microsoft/vscode/pull/283134,,2025-12-12T20:30:20Z,meganrogge,275,2026-02-03T19:43:36Z,,0,add a command to toggle between todos and chat input,100,"fixes #281597

https://github.com/user-attachments/assets/e45f4a12-cdeb-40af-babb-e9241def69ba

...",open,Issue,283134,2026-02-04T11:35:02.282899,0,3
https://github.com/microsoft/vscode/pull/283061,,2025-12-12T15:34:58Z,MohamedEmirHajji,276,2026-01-20T10:13:38Z,,0,Preserve search listeners after replace (fix #282773),779,"Solution Summary for #282773

Problem: After Replace All, calling clear() disposed all file match ...",open,Issue,283061,2026-02-04T11:35:02.282902,0,3
https://github.com/microsoft/vscode/pull/282970,,2025-12-12T08:18:42Z,sigidi,277,2026-01-20T10:13:38Z,,0,"Git Blame ""Open on Github"" supports any url",156,"Fixes #239878

Now instead of ""Open on Github"" in git blame github extension, it shows Open on <ba...",open,Issue,282970,2026-02-04T11:35:02.282906,0,3
https://github.com/microsoft/vscode/pull/282932,,2025-12-12T04:27:56Z,Copilot,278,2026-01-20T10:13:38Z,,0,Add ability for internal users to rename models in Language Models editor,1630,Adds a rename icon next to the visibility icon in the Language Models editor for internal users (git...,open,Issue,282932,2026-02-04T11:35:02.282909,0,3
https://github.com/microsoft/vscode/pull/282888,,2025-12-11T22:34:11Z,Copilot,279,2026-01-20T10:13:38Z,,0,Fix terminal sticky scroll returning disposed commands after clearBuffer,4582,"## Description

Terminal sticky scroll fails on second task run when `presentation.clear: true` is c...",open,Issue,282888,2026-02-04T11:35:02.282913,0,3
https://github.com/microsoft/vscode/pull/282854,,2025-12-11T19:57:32Z,sebmarchand,280,2026-01-20T10:13:38Z,,0,Support .code-workspace.local overrides,1791,"**Fixes/Refs:** Fixes #282806

**Summary**
Adds automatic support for sibling `*.code-workspace.l...",open,Issue,282854,2026-02-04T11:35:02.282916,0,3
https://github.com/microsoft/vscode/pull/282799,,2025-12-11T16:45:54Z,Copilot,281,2026-01-20T10:13:38Z,,0,Hide view container tabs in secondary sidebar when only one container present,2427,"When the secondary sidebar contains only a single view container, the tab bar serves no purpose and ...",open,Issue,282799,2026-02-04T11:35:02.282920,0,3
https://github.com/microsoft/vscode/pull/282693,,2025-12-11T10:54:20Z,pgivel,282,2026-01-28T15:45:52Z,"editor-color-picker, changes-requested",2,Add ARGB color format support for color decorators,1427,"Fixes #282673

This PR adds support for ARGB hexadecimal color format (`#AARRGGBB`) alongside the ...",open,Issue,282693,2026-02-04T11:35:02.282925,0,3
https://github.com/microsoft/vscode/pull/282680,,2025-12-11T10:26:16Z,Copilot,283,2026-01-26T17:00:13Z,,0,Add 'Show Outdated' filter to Comments panel,2359,"## Description

Adds a third filter option to the Comments panel filter menu alongside ""Show Resolve...",open,Issue,282680,2026-02-04T11:35:02.282929,0,3
https://github.com/microsoft/vscode/pull/282657,,2025-12-11T08:50:38Z,Copilot,284,2026-01-20T10:13:38Z,,0,Save dirty files before Copilot CLI edits,2796,"## Description

When Copilot CLI attempts to edit a file with unsaved changes, the edits may be appl...",open,Issue,282657,2026-02-04T11:35:02.282932,0,3
https://github.com/microsoft/vscode/pull/282654,,2025-12-11T08:31:03Z,Copilot,285,2026-01-20T10:13:38Z,,0,Filter agents with target:vscode from Background Agent dropdown,2654,"## Description

Background Agent was displaying custom agents marked with `target: vscode`, exposing...",open,Issue,282654,2026-02-04T11:35:02.282936,0,3
https://github.com/microsoft/vscode/pull/282613,,2025-12-11T01:46:45Z,Copilot,286,2026-01-20T10:13:38Z,,0,"Fix ""Go to most recently failed cell"" button persisting after clearing outputs",2987,"The ""Go to most recently failed cell"" toolbar button remains visible after clearing cell outputs or ...",open,Issue,282613,2026-02-04T11:35:02.282939,0,3
https://github.com/microsoft/vscode/pull/282611,,2025-12-11T01:36:48Z,Copilot,287,2026-01-20T10:13:38Z,,0,Fix grab cursor shown on code cells when drag-and-drop is disabled,2298,The grab cursor was incorrectly displayed on notebook code cell focus indicators even when `notebook...,open,Issue,282611,2026-02-04T11:35:02.282943,0,3
https://github.com/microsoft/vscode/pull/282609,,2025-12-11T01:28:29Z,jruales,288,2026-01-20T10:13:38Z,,0,Add button to stop page load,909,"* Adds ""X"" button to stop loading a website. This button shows instead of the reload button when the...",open,Issue,282609,2026-02-04T11:35:02.282947,0,3
https://github.com/microsoft/vscode/pull/282599,,2025-12-10T23:46:03Z,Copilot,289,2026-01-20T10:13:38Z,,0,Add telemetry for release notes interactions,3699,"Adds telemetry to track release notes engagement: automatic opening on update, TOC navigation, video...",open,Issue,282599,2026-02-04T11:35:02.282950,0,3
https://github.com/microsoft/vscode/pull/282589,,2025-12-10T22:46:40Z,SimonSiefke,290,2026-01-20T10:13:38Z,,0,fix: memory leak in pane composite bar,962,"Fixes a memory leak in `paneCompositeBar`. 


It seems the `paneCompositeBar` can be visible for ...",open,Issue,282589,2026-02-04T11:35:02.282954,0,3
https://github.com/microsoft/vscode/pull/282558,,2025-12-10T19:48:35Z,osortega,291,2025-12-10T19:48:39Z,,0,Adding needsinput state,344,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://...",open,Issue,282558,2026-02-04T11:35:02.282957,0,3
https://github.com/microsoft/vscode/pull/282555,,2025-12-10T19:40:51Z,SanketBaviskar,292,2026-01-20T10:13:38Z,,0,fix: reposition webview overlay on workbench scroll,1623,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,282555,2026-02-04T11:35:02.282961,0,3
https://github.com/microsoft/vscode/pull/282524,,2025-12-10T16:29:45Z,fabio-andre-rodrigues,293,2026-01-20T10:13:38Z,,0,Improve error message extraction when Git hooks fail,1872,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,282524,2026-02-04T11:35:02.282964,0,3
https://github.com/microsoft/vscode/pull/282511,,2025-12-10T15:20:56Z,Copilot,294,2026-01-20T10:13:38Z,,0,Show MCP entry points when disabled by policy,2117,"## Description

When MCP is disabled by organizational policy, entry points (`/mcp.*` prompts, serve...",open,Issue,282511,2026-02-04T11:35:02.282967,0,3
https://github.com/microsoft/vscode/pull/282510,,2025-12-10T15:20:24Z,Copilot,295,2026-01-20T10:13:38Z,,0,Add special formatting notification type with multi-section support and auto-trigger on startup,3024,"## Description

Implements a reusable notification type supporting multi-section content with option...",open,Issue,282510,2026-02-04T11:35:02.282971,0,3
https://github.com/microsoft/vscode/pull/282493,,2025-12-10T14:33:18Z,Copilot,296,2026-01-20T10:13:38Z,,0,Improve hover message for MCP servers disabled due to registry restrictions,2317,"The hover message for disabled MCP servers was generic (""configured to be disabled in the Editor""), ...",open,Issue,282493,2026-02-04T11:35:02.282974,0,3
https://github.com/microsoft/vscode/pull/282460,,2025-12-10T12:02:33Z,Copilot,297,2026-01-20T10:13:38Z,,0,Fix notebook diff stats showing +0/-0 in chat editing view,5775,"## Description

Notebook entries in the chat editing view always displayed `+0/-0` diff stats regard...",open,Issue,282460,2026-02-04T11:35:02.282978,0,3
https://github.com/microsoft/vscode/pull/282457,,2025-12-10T11:53:50Z,Copilot,298,2026-01-20T10:13:38Z,,0,Show publisher name in extension list for chat contexts,1970,"## Description

When installing extensions via chat, the publisher was only visible in hover tooltip...",open,Issue,282457,2026-02-04T11:35:02.282982,0,3
https://github.com/microsoft/vscode/pull/282386,,2025-12-10T02:50:49Z,Copilot,299,2026-01-20T10:13:38Z,,0,Prevent extension host restart when notebook cells are executing,4356,Adding a folder to workspace triggers an extension host restart that silently kills running Jupyter ...,open,Issue,282386,2026-02-04T11:35:02.282985,0,3
https://github.com/microsoft/vscode/pull/282385,,2025-12-10T02:46:27Z,Copilot,300,2026-01-20T10:13:38Z,,0,Fix CMD-W closing webview editor and parent editor together,6361,"## Description

When a webview editor (e.g., matplotlib figure from Jupyter notebook) is focused and...",open,Issue,282385,2026-02-04T11:35:02.282989,0,3
https://github.com/microsoft/vscode/pull/282380,,2025-12-10T02:28:51Z,Copilot,301,2026-01-20T10:13:38Z,,0,Fix folded markdown cells showing preview on notebook reopen,3878,"## Description

Folded markdown cells in notebooks display their preview content on reopen, causing ...",open,Issue,282380,2026-02-04T11:35:06.174645,0,4
https://github.com/microsoft/vscode/pull/282379,,2025-12-10T02:26:01Z,Copilot,302,2026-01-20T10:13:38Z,,0,Fix notebook diff hanging on large image outputs,3724,"## Description

Notebook diff computation hangs indefinitely when cells contain large base64-encoded...",open,Issue,282379,2026-02-04T11:35:06.174670,0,4
https://github.com/microsoft/vscode/pull/282377,,2025-12-10T02:25:23Z,Copilot,303,2026-01-20T10:13:38Z,,0,Fix notebook save failure when .ipynb extension is removed from filename,3347,Saving a Jupyter notebook fails when users remove the `.ipynb` extension from the filename in the sa...,open,Issue,282377,2026-02-04T11:35:06.174678,0,4
https://github.com/microsoft/vscode/pull/282376,,2025-12-10T02:25:10Z,Copilot,304,2026-01-20T10:13:38Z,,0,Fix cursor positioning in notebook cells with horizontal scrolling,4768,"## Description

Mouse clicks in notebook code cells with long lines incorrectly placed the cursor at...",open,Issue,282376,2026-02-04T11:35:06.174684,0,4
https://github.com/microsoft/vscode/pull/282375,,2025-12-10T02:24:36Z,Copilot,305,2026-01-20T10:13:38Z,,0,Fix: revertAndCloseActiveEditor doesn't work on notebooks,3385,"NotebookEditorInput and InteractiveEditorInput incorrectly check `isDirty()` before reverting, preve...",open,Issue,282375,2026-02-04T11:35:06.174690,0,4
